8363281	어서!	24697	Come on!
4038390	왜 나야?	24958	Why me?
8363282	다시 한 번 해봐.	31723	Try again.
8363283	크게 말해!	35175	Speak up!
8363284	톰은 얼굴을 찡그렸어.	37029	Tom frowned.
8363285	옆으로 비켜.	40051	Step aside.
8363286	잠자코 있어.	40196	Sit tight.
8355974	따라와.	54223	Come along.
8363287	진지하게 해.	268457	Get serious.
8363288	손대지 마.	268620	Hands off.
8363289	열심히 해.	271901	Try hard.
8363290	조용히 해.	272043	Keep quiet.
8363291	티켓 부탁해.	272486	Ticket, please.
4963183	빨리 와!	274037	Come quick!
8363292	누가 알아?	276369	Who knows?
8363293	이렇게 창피할 수가!	277273	How embarrassing!
8363294	그만 말해.	277720	Stop talking.
8363295	새가 노래하네.	278174	Birds sing.
8363296	새가 날고 있네.	278213	Birds fly.
6820148	진정해!	280162	Cool off!
8363297	그 사람에 대해선 잊어 버려.	286516	Forget him.
8363298	알아.	319990	I know.
8363299	알겠어!	320484	Got it!
8363300	일어나!	323780	Wake up!
8363301	유령은 존재해.	324442	Ghosts exist.
8363302	일어서!	325429	Stand up!
8363303	이봐, 진정해.	325177	Hey, relax.
8363304	들어와.	348091	Come in.
1240298	무슨 일이야?	375822	What happened?
3709077	조심해!	375828	Watch out!
8363306	문제 없어!	413611	No problem!
8363307	집에 와.	413767	Come home.
8363308	이 바보야!	418475	You idiot!
8363309	신은 존재해.	433457	God exists.
8363310	이해해.	433468	I understand.
8355959	저리 가.	433491	Go away.
8363311	저리 가!	433518	Go away!
8363312	한 번 더.	433729	Once again.
8363313	물론이지!	433730	Of course!
8363314	저 사람을 따라가.	433754	Follow him.
8363315	분명하게 말해.	433849	Speak clearly.
982064	뭐라고?	434704	Excuse me?
8363316	침착해.	788304	Stay calm.
8363317	모두들 안녕!	854117	Hello everyone!
8363318	엄마 잘자.	869217	Goodnight, Mother.
8363319	계속 해줘.	870628	Please continue.
8363320	하나 골라.	883062	Choose one.
8363321	조용히 움직여.	890756	Move quietly.
8363322	일어나.	896158	Get up.
8363323	그 사람은 무시해.	904775	Ignore him.
8363290	조용히 해.	904801	Quiet down.
8363324	날 믿어.	954991	Trust me.
8363325	계속 들어.	911230	Keep listening.
8363326	이걸 읽어.	1098659	Read this.
8363327	현실적으로 생각해!	1063982	Be realistic!
8363328	톰이 사라졌어.	1094582	Tom disappeared.
8363329	톰의 얼굴이 빨개졌어.	1027009	Tom blushed.
8363330	잘했어!	1021038	Good job!
8355885	도와줘!	1126684	Help me!
8363331	톰은 늦잠잤어.	1164341	Tom overslept.
8363332	뭔가 써.	1217372	Write something.
8363333	도박 그만해.	1267033	Quit gambling.
8363334	둘러봐.	1271905	Look around.
8363335	그 사람은 늦잠잤어.	1273489	She overslept.
8363336	밖에서 운동해.	1293081	Exercise outdoors.
8363337	아니 이런!	1299275	Oh no!
8363338	진실을 마주해!	1299325	Face facts!
8363339	그 사람은 미소지었어.	1320015	He smiled.
8363340	앉아!	1349166	Sit down!
8363341	아 제발!	1349961	Oh please!
8363342	날 용서해.	1349974	Forgive me.
8363343	개가 짖네.	1357070	Dogs bark.
8363344	움직이지 마!	1357604	Stop moving!
8363346	냄새나.	1369138	It stinks.
8363347	그 사람은 은퇴했어.	1580341	He resigned.
8363348	어서 와.	1627336	Welcome back.
8363349	모두가 웃었어.	1655511	Everyone laughed.
8363350	아무도 안 물어봤어.	1737422	Nobody asked.
8363351	그만 읽어.	1738962	Stop reading.
8363352	기억해.	1742464	Remember it.
8363353	네가 정해.	1747551	You decide.
8363354	다시 한 번 고려해줘.	1771906	Please reconsider.
8363355	계속 읽어.	1815066	Keep reading.
8363356	여기서 기다려.	1841188	Wait here.
8363357	아무도 몰라.	1841593	Nobody knows.
8363358	안아줘.	1852504	Hug me.
8363359	웃어줘.	1852296	Please smile.
8363360	이렇게나 끔찍하다니!	1864457	How horrible!
8363270	고마워.	1876041	Thank you.
8363361	톰은 무시해.	1868480	Ignore Tom.
8363362	우린 이해해.	1893706	We understand.
8363363	이렇게나 흥미롭다니!	1898371	How interesting!
8363364	우리가 살아남았어!	1904716	We survived!
8363365	그만 소리쳐!	1908512	Stop yelling!
8363366	이렇게나 아름다울 수가!	1913083	How beautiful!
8363367	말해.	1913090	Tell me.
8363368	이거 시도해봐.	1916311	Try this.
8363369	좀 먹어봐.	1916312	Try some.
8363370	우리한테 연락해.	1916313	Call us.
8363371	이렇게나 건방지다니!	1915781	How arrogant!
8363372	참 이상하네!	1913092	How strange!
8363373	공정하게 해.	1916316	Be fair.
8363374	노래 부탁해.	1937071	Please sing.
8363375	건너뛰어.	1953076	Skip it.
8363376	그만 쳐다봐.	1943890	Stop staring.
8363377	톰을 잡아.	1972639	Grab Tom.
8363378	보여줘.	1972649	Show me.
8363379	총 그만 쏴.	1974716	Stop shooting.
8363380	즉시 와.	1991225	Come immediately.
8363381	톰이 웃었어.	2005184	Tom smiled.
8363382	톰이 하품했어.	2005186	Tom yawned.
8363383	누가 죽었어?	2005187	Who died?
8363385	톰이 죽었어.	2005188	Tom died.
8363386	누가 이겼어?	2005190	Who won?
8363387	내가 이겼어!	2005192	I won!
8363388	톰이 이겼어.	2005191	Tom won.
8363389	그 사람들 서로 키스했어.	2006560	They kissed.
8363390	난 킬킬 웃었어.	2006574	I chuckled.
8363391	그 사람 킬킬 웃었어.	2006572	He chuckled.
8363392	그만 흐느껴.	2029950	Stop whining.
8363393	누구나 꿈을 꿔.	2045334	Everyone dreams.
8363394	신중하게 골라.	2047589	Choose carefully.
8363395	뭔가 먹어.	2052041	Eat something.
8363396	그 사람이 성공했어.	2057593	He succeeded.
8363397	담배 냄새 나.	2083170	Smoking stinks.
8363398	조용히 해줘.	2092163	Quiet, please.
8363399	누구 있어?	2092543	Anybody here?
8363400	누가 다쳤어?	2092544	Anybody hurt?
8363402	누구 집에 있어?	2092558	Anyone home?
8363403	누군가에게 물어봐.	2092642	Ask anyone.
8363404	모두 비명을 질렀어.	2094839	Everyone screamed.
8363405	누구나 바뀌어.	2094800	Everyone changes.
8363406	모두들 미소지었어.	2094844	Everyone smiled.
8363407	모두들 기다렸어.	2094851	Everyone waited.
8363408	긍정적으로 있어.	2100038	Stay positive.
8363409	가까이서 봐.	2107663	Watch closely.
8363410	잘 봐.	2107662	Watch carefully.
8363411	우리가 사과할게.	2107665	We apologize.
8363412	우린 늦잠잤어.	2107667	We overslept.
8363414	우린 약속했어.	2107668	We promised.
8363415	우린 기억하고 있어.	2107669	We remember.
8363416	우린 항복했어.	2107670	We surrendered.
8363417	우린 서로 얘기했어.	2107672	We talked.
8363418	우린 자원해서 했어.	2107673	We volunteered.
8363419	우린 기다렸어.	2107674	We waited.
8363420	우리가 이겼어.	2107675	We won.
8363421	톰은 기다렸어.	2111151	Tom waited.
8363423	톰이 자웠했어.	2111152	Tom volunteered.
8363424	톰은 코를 골아.	2111153	Tom snores.
8363425	톰은 한숨 쉬었어.	2111154	Tom sighed.
8363426	톰이 지불했어.	2111155	Tom paid.
8363427	톰이 끙끙댔어.	2111156	Tom moaned.
8363428	톰이 쳐다봤어.	2111157	Tom looked.
8363430	톰이 듣고 있었어.	2111158	Tom listened.
8363381	톰이 웃었어.	2111159	Tom laughed.
8363432	톰은 알고 있어.	2111160	Tom knows.
8363433	톰이 뜨개질 하고 있어.	2111161	Tom knits.
8363434	톰이 점프했어.	2111162	Tom jumped.
8363435	톰이 주장했어.	2111163	Tom insisted.
8363436	톰이 숨을 들이마셨어.	2111164	Tom inhaled.
8363437	톰은 운전할 수 있어.	2111186	Tom drives.
8363438	톰은 춤을 췄어.	2111189	Tom danced.
8363439	톰은 울었어.	2111190	Tom cried.
8363440	톰은 기침했어.	2111191	Tom coughed.
8363441	톰이 자백했어.	2111192	Tom confessed.
8363442	톰이 대답했어.	2111202	Tom answered.
8363443	톰이 사과했어.	2111201	Tom apologized.
8363444	톰이 승낙했어.	2111200	Tom approved.
8363445	그 사람들은 복종했어.	2111365	They obeyed.
8363446	그 사람들은 거절했어.	2111364	They refused.
8363447	그 사람들은 비명을 질렀어.	2111362	They screamed.
8363448	그 사람들은 진정했어.	2111363	They relaxed.
8363449	그 사람들 웃었어.	2111369	They laughed.
8363450	그 사람들은 서로 포옹했어.	2111370	They hugged.
8363451	그 사람들은 도망 쳤어.	2111372	They escaped.
8363452	과민반응 그만해.	2111495	Stop overreacting.
8363453	그만 웃어.	2111498	Stop laughing.
8363454	거짓말 그만 쳐.	2111497	Stop lying.
6305159	그만해.	2111499	Stop it.
8363455	여기서 멈춰.	2111500	Stop here.
8363456	그만 싸워!	2111501	Stop fighting!
8363457	그만 울어.	2111502	Stop crying.
8363458	그만 불평해.	2111503	Stop complaining.
8363459	그만 떠들어.	2111504	Stop babbling.
8363460	그만 사과해.	2111506	Stop apologizing.
8363461	여기에 있어.	2111512	Stay here.
8363462	노래 시작해.	2111520	Start singing.
8363464	당장 시작해.	2111523	Start now.
8363465	다시 해.	2111522	Start over.
8363466	여기서 시작해.	2111524	Start here.
8363467	무언가 바뀌었어.	2111534	Something changed.
8363468	누군가 비명을 질렀어.	2111543	Someone screamed.
8363469	누군가 기침했어.	2111544	Someone coughed.
8363470	누군가 웃었어.	2111546	Somebody laughed.
8363471	거기 앉아.	2111551	Sit there.
8363472	여기 앉아.	2111553	Sit here.
8363473	따라 불러.	2111554	Sing along.
8363474	아무 말이나 해봐.	2111560	Say something.
8363475	아무 말도 하지 마.	2111562	Say nothing.
8363476	인사해.	2111563	Say hello.
8363477	작별인사해.	2111564	Say goodbye.
8363478	즉시 돌아와.	2111565	Return immediately.
8363480	제발 좀 들어.	2111572	Please listen.
8363481	진행해줘.	2111571	Please proceed.
8363482	제발 멈춰.	2111569	Please stop.
8363483	제발 남아 있어줘.	2111570	Please stay.
8363485	난 오해했어.	2111802	I misunderstood.
8363486	약속할게.	2111800	I promise.
8363487	기억하고 있어.	2111799	I remember.
8363488	알았어.	2111796	I see.
8363489	난 반대야.	2111806	I disagree.
8363491	운좋게도 나는 어떤 중대한 오류도 없이 일을 끝마칠 수 있었어.	240775	Fortunately I was able to finish my work without any serious errors.
8363492	톰은 자기 은행 계좌에서 돈을 좀 빼갔어.	3163025	Tom withdrew some money from his bank account.
8363493	나는 그 결정을 나중에서야 후회했어.	7112287	I later regretted that decision..
8363494	아직 의사랑 말 안했어?	4011771	Have you talked to the doctors yet?
8363495	톰 생일이 다가오고 있어.	3096396	Tom's birthday's coming up.
8363496	나는 일하기 좋아해.	259705	I like to work.
8363497	톰은 일찍 일어나지 않았어.	5485596	Tom didn't get up early.
8363498	톰은 오늘 정장을 입지 않았어.	5640448	Tom didn't wear a suit today.
8363499	나는 행복해지고 싶어.	3824174	I want to be happy.
8363500	톰과 메리는 둘 다 변호사야.	6525577	Tom and Mary are both lawyers.
8363501	톰은 떠났지?	6898468	Tom is gone, isn't he?
8363502	이 약은 통증을 줄여줄 거야.	56563	This medicine will relieve the pain.
8363503	난 톰이 나한테 말한 모든 것을 기억했으면 좋겠어.	5172839	I wish I could remember everything Tom told me.
8363504	톰은 마리랑 대화하는 것을 거절했어.	1028145	Tom refused to talk to Mary.
8363506	톰은 마치 자기 할아버지같아.	6269206	Tom is like his grandfather.
8363507	내가 어렸을 때 어떻게 수영하는 지를 배웠어.	2952326	I learned how to swim when I was a kid.
8363508	내가 너보다 나이가 많아?	3402428	Am I older than you?
8363509	아무도 날 믿지 않았어.	1773673	No one believed me.
8363510	톰은 점심 전에 여기 있기로 되어 있었어.	8163565	Tom was supposed to be here before lunch.
8363511	내가 어디서 자기로 되어 있어?	3177849	Where am I supposed to sleep?
8363512	나는 이걸 끝내야 해.	5754705	I need to finish it.
8363513	톰이 아동 심리학자였다는 것을 난 몰랐어.	7513432	I didn't know Tom was a child psychologist.
8363514	그 사람은 방 주위을 둘러 봤어.	316840	She looked around the room.
8363515	수면 부족은 몸에 나빠.	393271	Lack of sleep is bad for the body.
8363517	넌 톰한테 직접 대화할 필요가 있어.	7806269	You need to talk to Tom in person.
8363518	톰이 자고 있는 것처럼 보여.	4665979	Tom appears to be sleeping.
8363520	주말 즐겁게 잘 보내고 있어?	5191997	Are you enjoying your weekend?
8363521	나는 매일 10 킬로미터를 달려.	5333508	I run 10 kilometers every day.
8363524	이건 확실히 가치 있는 것 같아.	6089109	I think it's definitely worth it.
8363526	톰이 갈색 모자를 쓰고 있었다는 걸 기억하고 있어.	7633896	I remember Tom was wearing a brown hat.
8363527	난 비명을 지르지 않았어.	2245701	I didn't scream.
8363529	우리는 현금만 가져갈 거야.	6532365	We only take cash.
8363531	톰은 보통 파티에서 맥주를 마셔.	6255170	Tom usually drinks beer at parties.
8363532	톰은 어제 우리랑 같이 수영했어.	2958642	Tom was swimming with us yesterday.
8363534	난 톰이랑 대화하는 걸 좋아하지 않아.	6814383	I don't like talking with Tom.
8363536	진짜 문제는 어떻게 질병을 막는지야.	322232	The real issue is how to prevent the disease.
8363538	정말 간단해.	2249276	It's so simple.
8363539	네가 날 싫어한다고 생각했어.	2162647	I thought you hated me.
8363541	나는 기차로 집에 갔어.	6357165	I went home by train.
8363542	그건 톰의 선택이었어.	2891915	That was Tom's choice.
8363543	난 그 사람을 저기서 봤어.	2297269	I saw him there.
8363545	언제 개한테 먹이를 줘야 해?	5222440	When should I feed the dog?
8363546	우린 노숙자들을 위해 담요를 모으고 있어.	2640498	We're collecting blankets for the homeless.
8363547	이게 내가 어제 산 카메라야.	1397834	This is the camera I bought yesterday.
8363577	매주 토요일마다 우린 대청소를 해.	682425	Every Saturday we clean the whole house.
8363578	톰은 조금 위험해 보였어.	7123006	Tom seemed a little dangerous.
8363579	왜 그렇게 빨리 걸어?	7987222	Why are you walking so fast?
8363581	네가 무슨 말 하려는 지는 알겠어.	70712	I understand what you mean.
8363582	그 사람은 집에 아주 늦게 왔어.	528259	She came home very late.
8363583	누가 너한테 음악을 가르쳤어?	3822157	Who taught you music?
8363587	톰과 메리는 가수야.	6912255	Tom and Mary are singers.
8363589	대체 누가 쿠키를 다 먹었어?	7870593	Who's eaten all the cookies?
8363590	톰은 자기 아들의 졸업식 내내 울었어.	680753	Tom cried during his son's graduation.
8363592	그 사람은 자기 이름을 싸인하는 법조차 몰라.	488200	He does not even know how to sign his name.
8363594	나는 그 사람을 이미 용서했어.	1334393	I have forgiven her already.
8363637	꿈은 이루어질 거야.	4496713	Dreams do come true.
8363639	나 어젯밤 이상한 꿈을 꿨어.	2045360	I had a weird dream last night.
8363641	그 사람의 꿈은 실현되었어.	287574	His dream came true.
8363642	나는 종종 프랑스어로 꿈을 꿔.	6355851	I often dream in French.
8363644	이건 내 꿈의 직장이야.	1664291	This is my dream job.
8363645	내가 돈은 없어도 꿈은 있어.	453512	I don't have money, but I have dreams.
8363646	내 꿈은 유명한 가수가 되는 것이야.	3554817	My dream is to become a famous singer.
8363647	톰의 꿈은 실현되었어.	5573362	Tom's dream came true.
8363649	낮잠자는 도중에 나는 이상한 꿈을 꿨어.	277624	While napping, I had a strange dream.
8363651	꿈은 가끔 이루어져.	322760	Dreams sometimes come true.
8363653	내가 꿈꾼다고 생각했어.	2546829	I thought I dreamed it.
8363655	난 어젯밤 아주 나쁜 꿈을 꿨어.	2966871	I had a very bad dream last night.
8363656	이건 마치 꿈만 같아.	2045451	This is just like a dream.
8363658	왜 우리는 꿈을 꿔?	1276142	Why do we dream?
8363659	내가 꿈을 꾸는 것이 아니라고 말해.	3825068	Tell me I'm not dreaming.
8363660	내 꿈 꿔본 적 있어?	3737811	Have you ever dreamed of me?
8363663	난 톰이랑 키스하는 꿈을 꿨어.	6812220	I dreamed I kissed Tom.
8363664	네 꿈이 실현되길.	8336237	May your dreams come true.
8363665	난 계속 톰에 대한 꿈만 꾸고 있어.	2045448	I keep dreaming about Tom.
8363666	인생은 허상이야.	5757383	Life is a delusion.
8363667	언제 망상증상이 처음으로 생겼어?	3731523	When did these delusions first occur?
8363668	저 여자애는 자기가 공주라는 망상에 빠져 있어.	68221	That girl is under the delusion that she is a princess.
8363669	얼음이 녹았어.	415449	The ice melted.
8363670	다음 날, 눈사람은 완전히 녹아버렸어.	3340568	The following morning, the snowman was completely melted.
8363671	눈은 녹기 시작했어.	7965163	The snow has begun to melt.
8363677	눈은 봄에 녹아.	3422688	The snow melts in spring.
8363678	악티늄은 1,050°C일 때 녹아.	2169941	Actinium melts at 1,051°C.
8363679	눈이 이미 녹았어?	3430744	Has the snow already melted?
8363680	헷빛이 눈을 녹였어.	275079	The sun melted the snow.
8363681	눈이 녹기 시작했어.	7964399	The snow began to melt.
8363682	감자에 치즈를 녹이자.	6763690	Let's melt cheese on the potatoes.
8363683	물리는 과학의 한 갈래에 속해.	681987	Physics is a branch of science.
8363684	언어학은 언어를 기술하고자 하는 학문이야.	2819531	Linguistics is a science that tries to describe language.
8363685	과학은 아주 흥미진진해.	1866459	Science is very exciting.
8363686	난 과학에 대해 잘 몰라.	6130474	I don't know much about science.
8363687	과학은 아주 주의깊은 관찰을 토대로 해.	24000	Science is based on very careful observations.
8363688	공상 과학 소설은 의심의 여지 없이 오늘날 존재하는 많은 기술에 영감을 주었어.	6067784	Science fiction has undoubtedly been the inspiration for many of the technologies that exist today.
8363689	천문학은 결코 신생 과학이 아니야.	278982	Astronomy is by no means a new science.
8363690	음악은 예술이지, 과학이 아니야.	8219004	Music is an art, not a science.
8363691	잭슨씨는 우리의 과학 선생님이야.	4529407	Mr. Jackson is our science teacher.
8363692	톰은 과학 선생님이지?	7192333	Tom is a science teacher, isn't he?
8363693	과학이 답변할 수 없는 몇 가지 중요한 질문들이 있어.	681988	There are some important questions that science cannot answer.
8363694	과학에 관심 있니?	6713258	Are you interested in science?
8363695	난 과학에 관심 있어.	7740246	I'm interested in science.
8363696	톰은 자기 과학 선생님한테 반했어.	2821143	Tom had a crush on his science teacher.
8363697	과학은 재밌어.	2247299	Science is fun.
8363698	그 사람은 과학을 공부해야 해.	317397	She has to study science.
8363699	난 과학 시험에서 D를 받았어.	1933291	I got a D on my science test.
8363700	전쟁 이래로 일본은 과학과 기술에서 큰 진보를 이루었어.	273246	Since the war, Japan has advanced greatly in science and technology.
8363701	나는 과학이 싫어.	24007	I do not like science.
8363702	내가 가장 좋아하는 과목은 과학이야.	6896522	My favorite subject is science.
8363703	내 컴퓨터 쓰고 싶으면 써도 돼.	6244040	You may use my computer if you want to.
8363704	톰은 메리의 컴퓨터를 썼어.	6123784	Tom used Mary's computer.
8363705	난 컴퓨터를 고치는 것은 불가능해.	680042	I'm not able to fix the computer.
8363706	톰은 자기 컴퓨터를 껐어.	2543338	Tom turned off his computer.
8363707	이 컴퓨터는 펜티엄 마이크로프로세서를 탑재했어.	1330987	This computer has a Pentium microprocessor.
8363708	톰 컴퓨터는 바이러스에 감염되었어.	1488733	A virus infected Tom's computer.
8363709	톰은 컴퓨터를 세 대 가지고 있어.	6657536	Tom has three computers.
8363706	톰은 자기 컴퓨터를 껐어.	7371570	Tom shut his computer off.
8363710	이 컴퓨터는 펜티엄 프로세서를 탑재했어.	483271	This computer has a Pentium processor.
8363711	나는 몇 대의 오래된 컴퓨터를 가지고 있어.	4496809	I have several old computers.
8363712	난 톰한테 새 컴퓨터를 사라고 말했어.	6663706	I told Tom to buy a new computer.
8363760	메리는 정신적 충격을 받았어.	7668038	Mary was traumatized.
8363762	톰은 정신적 충격을 받았어.	7668037	Tom was traumatized.
8363764	이건 충격적인 경험이었어.	5252365	It was a traumatic experience.
8363793	프랑스어 배우는 것은 그다지 관심 없어.	6743545	I'm not very interested in learning French.
8363797	나는 많이 배웠어.	2377269	I learned a lot.
8363799	어디서 프랑스어를 배울 수 있어?	6090836	Where can I learn French?
8363801	운전하는 법을 배우고 싶어.	8069222	I want to learn to drive.
8363802	톰은 지난 여름에 수영하는 법을 배웠어.	1024604	Tom learned to swim last summer.
8363807	톰은 이걸 어떻게 하는지를 자기 할아버지한테서 배웠어.	5715089	Tom learned how to do that from his grandfather.
8363808	톰은 학습 장애가 있어.	2060077	Tom has a learning disorder.
8363809	일주일에 세 시간을 공부하는 것은 언어를 배우기에 충분하지 않아.	266409	Studying three hours a week wouldn't be enough to learn a language well.
8363811	난 톰한테서 요리하는 법을 배웠어.	4665085	I learned how to cook from Tom.
8363812	난 언어를 배우는 것을 좋아해.	1568731	I like learning languages.
8363814	난 언어를 배우는 걸 좋아해.	1568731	I like learning languages.
8363815	나는 프랑스어를 진짜 배우고 싶지 않아.	5817946	I don't really want to learn French.
8363816	톰은 학교에서 읽고 쓰는 법을 배웠어.	6900664	Tom learned how to read and write at school.
8363819	어디서 쓰는 법을 배웠어?	5147239	Where did you learn to write?
8363820	톰은 운전하는 법을 배우고 있어.	5110637	Tom is learning how to drive.
8363821	나는 스키타는 법을 배우고 싶어.	6579321	I'd like to learn how to ski.
8363823	톰은 프랑스어를 배워야 해.	5938940	Tom has to learn French.
8363824	이 기술은 배우기 쉽지 않아.	7633847	This technique isn't easy to learn.
8363825	어디서 서핑하는 법을 배울 수 있어?	4135114	Where can I learn how to surf?
8363828	난 신뢰하는 법을 배웠어.	3724781	I've learned to trust them.
8363829	난 운전하는 법을 배우고 있어.	4793764	I'm learning how to drive.
8363831	기타 치는 법을 배우고 싶어.	4574678	I want to learn guitar.
8363833	나이에 상관 없이 배울 수 있어.	1003294	It doesn't matter how old you get, you can learn.
8363835	톰은 총 쏘는 법을 배우고 싶어 해.	7127278	Tom wants to learn how to shoot.
8363838	난 학교에서 쓰는 법을 배웠어.	5147237	I learned to write in school.
8363839	난 고대 언어를 배우는 걸 좋아해.	2439770	I like learning ancient languages.
8363841	내가 러시아어를 배울 기회가 있었으면 좋았을 텐데.	1171113	I wish I had the chance to learn Russian.
8363843	프랑스어를 배우는 데에는 시간이 걸려.	2280371	Learning French takes time.
8363844	우리는 곧 진실을 알게 될거야.	5077300	We'll learn the truth soon.
8363847	톰은 열 세살일 때 잠수하는 법을 배웠어.	3448874	Tom learned to dive when he was thirteen.
8363850	내가 많이 배우게 될 거라는 걸 알고 있어.	2376007	I know I'm going to learn a lot.
8363852	난 곧 수영하는 법을 알게 되었어.	253973	I soon learned how to swim.
8363855	악기를 배우는 건 정신을 훈련시킬 수 있어.	1327841	Learning a musical instrument trains the mind.
8363873	난 열 살 때 기타 치는 법을 배웠어.	252402	I learned to play guitar when I was ten years old.
8363874	나는 톰이 프랑스어를 배우도록 설득하던 중이었어.	7540072	I've been trying to convince Tom to learn French.
8363875	나는 내 자신을 방어하는 법을 배우고 싶어.	8015409	I want to learn to defend myself.
8363877	난 톰한테서 많은 걸 배웠어.	4976773	I've learned a lot from Tom.
8363878	톰은 음악 공부하는 걸 좋아해.	2060136	Tom loves to study music.
8363879	톰은 기말 시험 공부를 안했어.	6533341	Tom didn't study for his final exam.
8363880	고고학을 공부해 본 적 있어?	680236	Have you ever studied archeology?
8363886	나는 항상 프랑스어를 공부해.	6264590	I study French all the time.
8363888	열심히 공부하지 않으면 앞으로도 낮은 점수를 받게 될 거야.	27553	If you don't study hard, you'll continue to get poor scores.
8363889	내가 프랑스어 공부를 시작한지 삼 년이 됐어.	2712535	It's been three years since I began studying French.
8363891	나는 방에서 프랑스어 공부하는 중이야.	6350333	I'm in my room studying French.
8363893	톰은 내가 알고 있는 그 누구보다 공부를 열심히 해.	1092854	Tom studies harder than anyone else I know.
8363902	네 가설이 맞는 것 같아.	5238240	I think your hypothesis is correct.
8364866	내 아내는 파란 드레스를 입고 있어.	1194209	My wife is wearing a blue dress.
8364868	넌 날 완전히 무시했어.	3377135	You completely ignored me.
8364870	눈처럼 하얘.	272579	It is white as snow.
8364872	난 톰과 메리를 좋아하지 않아.	2322753	I don't like Tom and Mary.
8364874	난 가난했었어.	3821441	I used to be poor.
8364878	너 아직도 전에 살았던 곳에 살아?	8250862	Do you still live where you used to?
8364879	난 예전만큼 책을 많이 읽지 않아.	2966920	I don't read as many books as I used to.
8364880	경찰은 총을 쓸 수 있도록 훈련받았어.	682390	Police are trained to use weapons.
8364881	신약을 쓰기 시작하는 의사들이 점점 늘었어.	32794	More and more doctors have begun to use the new medicine.
8364882	내가 어렸을 적에 근방의 애들은 전부 연을 날리곤 했어.	6227686	When I was young, all the kids in the neighborhood used to fly kites.
8364884	톰은 내가 한때 살았던 아파트에 살고 있어.	7537426	Tom is living in the apartment that I used to live in.
8364885	톰은 한때 초등학교 선생님이었었어.	7541895	Tom used to be a primary school teacher.
8364886	너 한때 여기서 일했었지?	5909965	You used to work here, didn't you?
8364887	로봇은 자동차를 대량생산할 때 쓰여.	681422	Robots are used to manufacture cars.
8364888	난 보스턴을 예전만큼 좋아하지 않아.	6659308	I don't like Boston as much as I used to.
8364889	우린 시간을 아끼기 위해서 컴퓨터를 썼어.	263062	We used the computer in order to save time.
8364890	난 여기가 만족스러웠었어.	5916473	I used to be happy here.
8364892	톰은 한때 경찰이었었어.	6531380	Tom used to be a policeman.
8364893	난 보스턴에 꽤 자주 갔었어.	6243251	I used to go to Boston quite frequently.
8364894	톰은 한때 열심히 일했었어.	7361226	Tom is used to working hard.
8364895	한때 일주일에 한번 수영하러 가곤 했었는데, 이젠 더 이상 안 가.	6947061	I used to go swimming once a week, but I don't anymore.
8364896	나는 예전의 나보다 훨씬 강해.	5189232	I'm way stronger than I used to be.
8364897	톰은 한때 이상했었어.	5003774	Tom used to be weird.
8364898	한때 인터넷이 얼마나 느렸었는지 기억해?	2980955	Do you remember how slow the Internet used to be?
8364899	우린 톰의 과거에 대해 아무것도 몰라.	3821574	We don't know anything about Tom's past.
8364900	우리는 미래를 위해 과거를 공부해.	249397	We study the past for the sake of the future.
8364901	과거를 잊지 마.	5720588	Don't forget the past.
8364902	이건 과거의 일이야.	3059868	It's a thing of the past.
8364903	톰은 과거 삼 년동안 감옥에 있었어.	3619357	Tom has spent the past three years in prison.
8364904	과거를 지울 순 없어.	1112564	You can't erase the past.
8364905	연못에 물이 거의 없어.	45114	There is little water in the pond.
8364906	톰은 욕조에 따뜻한 물을 부었어.	5843697	Tom filled the bathtub with warm water.
8364907	사람은 물 없이 얼마나 살 수 있어?	5297847	How long can a person live without water?
8364908	나는 한 번도 수상 스키를 타본 적이 없어.	6351198	I've never tried water skiing.
8364909	톰이 마실 수 있는 것은 오직 물 뿐이야.	7734882	Water is the only thing Tom will drink.
8364910	너 물 좀 더 마셔야 겠어.	4665372	You need to drink more water.
8364911	톰은 물에 빠졌어.	2645383	Tom fell into the water.
8364912	물은 다리 밑으로 흐르고 있어.	1224092	The water flows under the bridge.
8364913	설탕은 물에 잘 녹아.	2225415	Sugar is soluble in water.
8364914	물이 정말 차가워.	6268823	The water is really cold.
8364915	물을 낭비하지 말아줘.	2820118	Please don't waste water.
8364916	이 물질은 물에 뜰 정도로 가벼워.	5724137	The material is light enough to float in water.
8364918	이 물이 얼마나 깊다고 생각해?	680649	How deep do you think the water is?
8364921	거미 무서워해?	6532250	Do spiders scare you?
8364922	난 거미 안 무서워.	7740240	I'm not afraid of spiders.
8364923	대부분의 거미에 있는 독은 인간에게 무해해.	7120571	The venom of most spiders is harmless to humans.
8364925	너 마리가 거미 봤을 때의 반응을 봤어?	5355020	Did you see Mary's reaction when she saw the spider?
8364926	거미가 곤충이 아니라는 것은 잘 알려진 사실이야.	982621	It's a well-known fact that spiders aren't insects.
8364927	몇몇 사람들은 거미를 무서워해.	680099	Some people are afraid of spiders.
8364928	난 더 이상 거미가 두렵지 않아.	5450805	I'm no longer afraid of spiders.
8364929	톰은 거미를 싫어해.	2866997	Tom hates spiders.
8364930	난 톰이 거미를 무서워한다는 걸 알고 있어.	7519860	I know Tom is afraid of spiders.
8364931	이거 거미야?	6472067	Is that a spider?
8364932	방에는 거미들이 기어다니고 있어.	1789283	The room is crawling with spiders.
